pdf_path,page_no,success,processing_time,error,timestamp
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Stephens, Ferris J. - Personal Names from Cuneiform Inscriptions of Cappadocia (PNC). YOSR 13.1, 1925(cut).pdf",19,True,7.07,,2025-10-09T15:02:16.229470
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Stein, Gil - Hacinebi.pdf",38,True,12.77,,2025-10-09T15:02:29.009028
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Text References\AfO Register\afo_realien.pdf,2609,True,1.13,,2025-10-09T15:02:30.137188
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\KBo 5-6.pdf,70,True,13.69,,2025-10-09T15:02:43.827338
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Text References\AfO Register\afo_realien.pdf,2438,True,0.62,,2025-10-09T15:02:44.452888
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Matous, Lubor - Kappadokische Keilschrifttafeln mit Siegeln (KKS). ICK 3, 1984(cut).pdf",104,True,13.09,,2025-10-09T15:02:57.543756
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\ICK 2, 1962.pdf",97,True,10.92,,2025-10-09T15:03:08.466512
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Teissier - Sealings, 1994.pdf",9,True,18.63,,2025-10-09T15:03:27.100918
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\NABU (missing 1999 no.2) (2).pdf,1812,True,16.22,,2025-10-09T15:03:43.321626
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Vincentediss.pdf,332,True,10.93,,2025-10-09T15:03:54.253656
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Veenhof_1994a_JEOL33_schoneveld_collection.pdf,2,True,19.36,,2025-10-09T15:04:13.612292
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Undheimdiss.pdf,289,True,13.23,,2025-10-09T15:04:26.847624
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AKT 7a.pdf,282,True,0.61,,2025-10-09T15:04:27.460704
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\KUB 11.pdf,19,True,12.77,,2025-10-09T15:04:40.229622
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\RGTC-12_1, 1993 - Bonechi, Marco - I nomi geografici dei testi di Ebla.pdf",443,True,10.42,,2025-10-09T15:04:50.648262
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\CAD (N-Z).pdf,3118,True,2.00,,2025-10-09T15:04:52.652241
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AnSt 51, 2001.pdf",33,True,0.98,,2025-10-09T15:04:53.632845
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\CAD (N-Z).pdf,4679,True,1.44,,2025-10-09T15:04:55.076966
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\KBo 53.pdf,55,True,12.37,,2025-10-09T15:05:07.451430
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Kt c-k (Dercksen).pdf,157,True,0.48,,2025-10-09T15:05:07.929616
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\NABU 1987.1 - 4014.4.pdf,919,True,0.71,,2025-10-09T15:05:08.637922
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Melchert_gsimparati.pdf,8,True,13.46,,2025-10-09T15:05:22.100858
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Kryszeń, Adam - A Historical Geography of the Hittite Heartland, 2016.pdf",185,True,18.36,,2025-10-09T15:05:40.457819
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\CAD (N-Z).pdf,2094,True,1.33,,2025-10-09T15:05:41.788300
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Özgüç, Tashın - Kültepe-Kanış II. New Researches at the Trading Center of the Ancient Near East. TTKY V 41, 1986.pdf",306,True,10.87,,2025-10-09T15:05:52.657935
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Gökcek_2004_ArAn 7-1_Asur ticaret.pdf,9,True,17.13,,2025-10-09T15:06:09.788172
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\King Gates Shalmaneser.pdf,3,True,0.42,,2025-10-09T15:06:10.213669
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Text References\Keilschriftbibliographie (1)\Or NS 76, 2007, pp. 1-122 - Keilschriftbibliographie.65.PDF",62,True,13.39,,2025-10-09T15:06:23.604312
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Dercksen, J. G - Review of The Ancient Near East. Historical Sources in Translation. BiOr 64, 2007 320-325.pdf",2,True,0.52,,2025-10-09T15:06:24.128988
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AnSt 14, 1964.pdf",65,True,0.85,,2025-10-09T15:06:24.977425
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Ulshofer, Andrea M. - Die Assyrischen Privaturkunden. FAOS 4, 1995.pdf",285,True,1.25,,2025-10-09T15:06:26.232692
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AnSt 50, 2000.pdf",117,True,0.87,,2025-10-09T15:06:27.117684
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Özgüç, Nımet - Kültepe Kanıš, Neša. Seal Impressions on the Clay Envelopes. TTKY V 50, 2006 (big).pdf",538,True,11.38,,2025-10-09T15:06:38.497760
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AKT 6b.pdf,131,True,0.68,,2025-10-09T15:06:39.176790
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Michel, Cécile - Innāya dans les Tablettes Paléo-Assyriennes I, Analyse. ERC 1, 1991.pdf",32,True,11.99,,2025-10-09T15:06:51.172796
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Barjamovic, Gojko - A Historical Geography of Anatolia in the Old Assyrian Colony Period. CNIP 38, 2011.pdf",176,True,0.51,,2025-10-09T15:06:51.679501
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\KUB 10.pdf,1,True,11.80,,2025-10-09T15:07:03.479292
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Lewy, Julius - Die Kültepetexte aus der Sammlung Frida Hahn, Berlin (KTH). 1930.pdf",72,True,0.54,,2025-10-09T15:07:04.021264
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Veenhof_1993_OsgucNFS_bullae.pdf,13,True,13.53,,2025-10-09T15:07:17.549537
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Rawlinson_InscrWestAsia_v3.PDF,27,True,16.94,,2025-10-09T15:07:34.488821
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AnSt 17, 1967 (1).pdf",112,True,0.64,,2025-10-09T15:07:35.134511
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\EL 1, 1930.pdf",328,True,0.41,,2025-10-09T15:07:35.542274
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Schorr_Urkunden_Altbabylonischen_Zivil_und_Prozessrechts.pdf,303,True,10.49,,2025-10-09T15:07:46.030251
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Walker, C. & M. Dick - The Induction of the Cult Image in Ancient Mesopotamia. The Mesopotamian Mis Pi Ritual. SAALT 1, 2001.pdf",193,True,0.61,,2025-10-09T15:07:46.642058
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Porter, Barbara A. - Old Syrian Popular Style Cylinder Seals. Diss Columbia 2001.pdf",914,True,11.91,,2025-10-09T15:07:58.554141
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Nashef, Khaled - Rekonstruktion der Reiserouten zur Zeit der altassyrischen Handelsniederlassungen. TAVO Beih. B 83, 1987(cut).pdf",72,True,0.53,,2025-10-09T15:07:59.080850
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\zadok1998.PDF,2,True,14.59,,2025-10-09T15:08:13.674936
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\King 7 Tablets of Creation v1.pdf,174,True,0.70,,2025-10-09T15:08:14.373533
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\RGTC 6-2 Heth.pdf,115,True,11.85,,2025-10-09T15:08:26.220880
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\PRU 3 text.pdf,16,True,11.58,,2025-10-09T15:08:37.797892
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Rosen_1977_Studies in Old Assyrian Loan Contracts.pdf,127,True,0.55,,2025-10-09T15:08:38.345932
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\pardee1975a.PDF,6,True,20.73,,2025-10-09T15:08:59.073254
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004 (2).pdf",152,True,0.87,,2025-10-09T15:08:59.947437
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Giacumakis Akkadian of Alalakh Glossary.pdf,7,True,16.42,,2025-10-09T15:09:16.367684
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Dercksen, J. G. - Old Assyrian Institutions (OAI). MOS 4. PIHANS 98, 2004.pdf",326,True,0.09,,2025-10-09T15:09:16.455550
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Larsen 1977a_Iraq39_partnerships.pdf,9,True,23.77,,2025-10-09T15:09:40.225126
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Barjamovic, Gojko - A Historical Geography of Anatolia in the Old Assyrian Colony Period. CNIP 38, 2011.pdf",530,True,0.50,,2025-10-09T15:09:40.723097
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Barjamovic, Gojko - A Historical Geography of Ancient Anatolia in the Assyrian Colony Period. CNI 38, 2011.pdf",316,True,0.45,,2025-10-09T15:09:41.178414
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Anatolica 34, 2008.pdf",63,True,0.07,,2025-10-09T15:09:41.248114
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Driver_1933_AnOr6_Cappadocian Texts at Oxford (2).PDF,9,True,12.91,,2025-10-09T15:09:54.155057
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Text References\AfO Register  (1978-2004).pdf,364,True,0.69,,2025-10-09T15:09:54.847893
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Lewy, J. & K. Hecker - Die Keilschrifttexte der Universitätsbibliothek Giessen. BAUG 9, Diss Giessen 1966.pdf",107,True,1.11,,2025-10-09T15:09:55.959861
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\EL 1, 1930.pdf",251,True,0.51,,2025-10-09T15:09:56.467764
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\PNC (YOS 13.1), 1928.pdf",26,True,17.03,,2025-10-09T15:10:13.498968
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\CAD (A-N).pdf,1697,True,1.27,,2025-10-09T15:10:14.774727
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\EL 2, 1935.pdf",213,True,0.62,,2025-10-09T15:10:15.399649
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Özgüç, Nımet - Kültepe-Kanıš, Neša. Seal Impressions on the Clay Envelopes. TTKY V 50, 2006.pdf",49,True,14.24,,2025-10-09T15:10:29.644694
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AnSt 31, 1981.pdf",186,True,0.70,,2025-10-09T15:10:30.349335
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\TCL 4, 1919.pdf",58,True,10.42,,2025-10-09T15:10:40.772463
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Erol_2011_An Excersise Tablet.pdf,4,True,32.47,,2025-10-09T15:11:13.258766
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Kramer, Samuel N. - Sumerian Literary Tablets and Fragments in the Archaeological Museum of Istanbul - II. TTKY VI 13a, 1976(cut).pdf",75,True,12.78,,2025-10-09T15:11:26.036550
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Larsen, M. T. - AKT 6b, 2013.pdf",163,True,1.96,,2025-10-09T15:11:27.995864
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Jackson_1995_CKLR79_Biblaw.pdf,40,True,14.91,,2025-10-09T15:11:42.905550
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Anderson_2018_Old Assyrian Social Network_Diss.pdf,66,True,2.27,,2025-10-09T15:11:45.178533
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Volk_1999_Sumerian_Reader.pdf,34,True,13.09,,2025-10-09T15:11:58.273702
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\McGeough_2005_Exchange_Relationships_diss.pdf,631,True,2.87,,2025-10-09T15:12:01.139968
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Palmisano_PhD_2015.pdf,261,True,0.91,,2025-10-09T15:12:02.053302
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Michel_2008_MDarga.pdf,23,True,15.69,,2025-10-09T15:12:17.743983
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Özgüç, Tashın - Kültepe and its Vicinity in the Iron Age. TTKY 29, 1971 (2).pdf",106,True,12.27,,2025-10-09T15:12:30.015236
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Innaya 1, 1991.pdf",151,True,14.87,,2025-10-09T15:12:44.883242
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\NABU (missing 1999 no.2) (2).pdf,907,True,16.61,,2025-10-09T15:13:01.491669
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\rowlandson.PDF,45,True,17.50,,2025-10-09T15:13:18.991232
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Text References\AfO Register\afo_realien.pdf,1785,True,0.97,,2025-10-09T15:13:19.961947
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\APU, 1995.pdf",467,True,1.98,,2025-10-09T15:13:21.944143
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Stephens, Ferris J. - Personal Names from Cuneiform Inscriptions of Cappadocia (PNC). YOSR 13.1, 1925(cut).pdf",18,True,9.98,,2025-10-09T15:13:31.924463
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AnSt 46, 1996.pdf",199,True,5.23,,2025-10-09T15:13:37.159340
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\NABU 1987.1 - 4014.4.pdf,650,True,0.70,,2025-10-09T15:13:37.860256
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Soldt, W.H. van ed. - Veenhof Anniversary Volume. PIHANS 89, 2001.pdf",22,True,1.24,,2025-10-09T15:13:39.099587
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\NABU (missing 1999 no.2).pdf,403,True,16.93,,2025-10-09T15:13:56.036289
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Erkanal, Armagan - Die in Anatolien vorkommenden altsyrischen Siegel und Siegelabdrucke. TTKY VI 42, 1993.pdf",78,True,13.27,,2025-10-09T15:14:09.305716
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\KAH 2.pdf,105,True,15.98,,2025-10-09T15:14:25.284900
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Hirsch, Hans - Zum Altassyrischen. Or NS 41, 1972 390-431.pdf",5,True,13.61,,2025-10-09T15:14:38.900364
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\King 7 Tablets of Creation v1.pdf,368,True,0.68,,2025-10-09T15:14:39.585940
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AOATT, 1972.pdf",227,True,0.64,,2025-10-09T15:14:40.231807
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\NABU (missing 1999 no.2) (2).pdf,22,True,16.77,,2025-10-09T15:14:56.998583
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Hertel_2007_Dissertation_Old_Assyrian_Legal_Practices.pdf,54,True,3.76,,2025-10-09T15:15:00.763411
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AnSt 52, 2002.pdf",100,True,0.67,,2025-10-09T15:15:01.430698
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\KUB 53.pdf,1,True,12.52,,2025-10-09T15:15:13.952406
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AnSt 51, 2001.pdf",80,True,0.72,,2025-10-09T15:15:14.677761
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\CAD (N-Z).pdf,3626,True,2.90,,2025-10-09T15:15:17.576856
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Myrhman BE 3 1.pdf,166,True,14.27,,2025-10-09T15:15:31.850462
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\vonDassowdiss.pdf,217,True,1.18,,2025-10-09T15:15:33.026671
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Hecker, K., G. Kryszat & L. Matouš - Kappadokische Keilschrifttafeln aus den Sammlungen der Karlsuniversität Prag. ICK 4, 1998(cut).pdf",561,True,12.31,,2025-10-09T15:15:45.336993
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\KUB 57.pdf,34,True,16.90,,2025-10-09T15:16:02.237899
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Stein, Gil Jeremy - Pastoral Production in Complex Societies. Diss U Penn 1988 (2).pdf",17,True,5.67,,2025-10-09T15:16:07.912452
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\bordreuil_pardee_marzeah.PDF,1,True,13.30,,2025-10-09T15:16:21.210891
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Yener_2005_OIP131_Amuq_Reg_Proj.pdf,22,True,0.49,,2025-10-09T15:16:21.703289
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\CAD (N-Z).pdf,1096,True,1.48,,2025-10-09T15:16:23.181255
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Text References\AfO Register\AfO_Register.pdf,84,True,1.05,,2025-10-09T15:16:24.233648
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Bilgic_1951a_AfO15_ortsnamen.pdf,16,True,26.87,,2025-10-09T15:16:51.109127
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Özgüc, Nimet - Cylinder Seals and Bullae with Cylinder Seal Impressions. TTKY 7, ACEMHÖYÜK-BURUSHADDUM I, 2015.pdf",167,True,62.31,,2025-10-09T15:17:53.424504
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\RGTC-6_1 del Monte, G. & J. Tischler - Die Orts- und Gewässernamen der hethitischen Texte, 1978.pdf",45,True,35.01,,2025-10-09T15:18:28.433361
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\CAD (A-N).pdf,1891,True,2.83,,2025-10-09T15:18:31.264224
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\weishofer1996.PDF,19,True,16.68,,2025-10-09T15:18:47.947101
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Veenhof, Klaas R. ed. - Houses and Households in Ancient Mesopotamia, RAI 40. PIHANS 78, 1996 (2).pdf",68,True,2.03,,2025-10-09T15:18:49.983191
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Lewy, J. & K. Hecker - Die Keilschrifttexte der Universitätsbibliothek Giessen. BAUG 9, Diss Giessen 1966.pdf",173,True,8.34,,2025-10-09T15:18:58.320854
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\CMK, 2001.pdf",437,True,0.47,,2025-10-09T15:18:58.795938
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Pruzsinszky_2003_SCCNH13_Personnennamen_Texte_aus_Emar.pdf,542,True,0.58,,2025-10-09T15:18:59.374344
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AnSt 49, 1999.pdf",64,True,3.77,,2025-10-09T15:19:03.148391
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\landsberger_1955_Remarks on the Archive of the Soldier Ubarum.PDF,1,True,17.17,,2025-10-09T15:19:20.324094
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Kryszeń, Adam - A Historical Geography of the Hittite Heartland, 2016.pdf",212,True,17.19,,2025-10-09T15:19:37.515272
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\NABU 1987.1 - 4014.4.pdf,2727,True,0.82,,2025-10-09T15:19:38.341362
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\CAD (N-Z).pdf,73,True,1.26,,2025-10-09T15:19:39.598215
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Imdi-ilum, 1981.pdf",136,True,19.16,,2025-10-09T15:19:58.759123
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AC, 1963.pdf",115,True,4.48,,2025-10-09T15:20:03.236725
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Pentiucdiss.pdf,48,True,15.73,,2025-10-09T15:20:18.964092
